dataset_id,title,url,final_url,http_status,reachable,error,elapsed_ms
inq-0298,Combined Authorities Boundaries (2021),https://geoportal.statistics.gov.uk/search?q=Combined+Authorities+Boundaries+%282021%29,https://geoportal.statistics.gov.uk/search?q=Combined+Authorities+Boundaries+%282021%29,200,True,,430
inq-0299,Combined Authorities Boundaries (2022),https://geoportal.statistics.gov.uk/search?q=Combined+Authorities+Boundaries+%282022%29,https://geoportal.statistics.gov.uk/search?q=Combined+Authorities+Boundaries+%282022%29,200,True,,427
inq-0300,Combined Authorities Boundaries (2023),https://geoportal.statistics.gov.uk/search?q=Combined+Authorities+Boundaries+%282023%29,https://geoportal.statistics.gov.uk/search?q=Combined+Authorities+Boundaries+%282023%29,200,True,,422
inq-0301,Combined Authorities Boundaries (2024),https://geoportal.statistics.gov.uk/search?q=Combined+Authorities+Boundaries+%282024%29,https://geoportal.statistics.gov.uk/search?q=Combined+Authorities+Boundaries+%282024%29,200,True,,425
inq-0302,Combined Authorities Boundaries (2025),https://geoportal.statistics.gov.uk/search?q=Combined+Authorities+Boundaries+%282025%29,https://geoportal.statistics.gov.uk/search?q=Combined+Authorities+Boundaries+%282025%29,200,True,,426
inq-0303,Counties Boundaries (2021),https://geoportal.statistics.gov.uk/search?q=Counties+Boundaries+%282021%29,https://geoportal.statistics.gov.uk/search?q=Counties+Boundaries+%282021%29,200,True,,433
inq-0304,Counties Boundaries (2022),https://geoportal.statistics.gov.uk/search?q=Counties+Boundaries+%282022%29,https://geoportal.statistics.gov.uk/search?q=Counties+Boundaries+%282022%29,200,True,,436
inq-0305,Counties Boundaries (2023),https://geoportal.statistics.gov.uk/search?q=Counties+Boundaries+%282023%29,https://geoportal.statistics.gov.uk/search?q=Counties+Boundaries+%282023%29,200,True,,423
inq-0306,Counties Boundaries (2024),https://geoportal.statistics.gov.uk/search?q=Counties+Boundaries+%282024%29,https://geoportal.statistics.gov.uk/search?q=Counties+Boundaries+%282024%29,200,True,,426
inq-0307,Counties and Unitary Authorities Boundaries (2011),https://geoportal.statistics.gov.uk/search?q=Counties+and+Unitary+Authorities+Boundaries+%282011%29,https://geoportal.statistics.gov.uk/search?q=Counties+and+Unitary+Authorities+Boundaries+%282011%29,200,True,,430
inq-0308,Counties and Unitary Authorities Boundaries (2021),https://geoportal.statistics.gov.uk/search?q=Counties+and+Unitary+Authorities+Boundaries+%282021%29,https://geoportal.statistics.gov.uk/search?q=Counties+and+Unitary+Authorities+Boundaries+%282021%29,200,True,,430
inq-0309,Counties and Unitary Authorities Boundaries (2022),https://geoportal.statistics.gov.uk/search?q=Counties+and+Unitary+Authorities+Boundaries+%282022%29,https://geoportal.statistics.gov.uk/search?q=Counties+and+Unitary+Authorities+Boundaries+%282022%29,200,True,,420
inq-0310,Counties and Unitary Authorities Boundaries (2023),https://geoportal.statistics.gov.uk/search?q=Counties+and+Unitary+Authorities+Boundaries+%282023%29,https://geoportal.statistics.gov.uk/search?q=Counties+and+Unitary+Authorities+Boundaries+%282023%29,200,True,,431
inq-0311,Counties and Unitary Authorities Boundaries (2024),https://geoportal.statistics.gov.uk/search?q=Counties+and+Unitary+Authorities+Boundaries+%282024%29,https://geoportal.statistics.gov.uk/search?q=Counties+and+Unitary+Authorities+Boundaries+%282024%29,200,True,,427
inq-0312,Counties and Unitary Authorities Boundaries (2025),https://geoportal.statistics.gov.uk/search?q=Counties+and+Unitary+Authorities+Boundaries+%282025%29,https://geoportal.statistics.gov.uk/search?q=Counties+and+Unitary+Authorities+Boundaries+%282025%29,200,True,,433
inq-0313,Countries Boundaries (2021),https://geoportal.statistics.gov.uk/search?q=Countries+Boundaries+%282021%29,https://geoportal.statistics.gov.uk/search?q=Countries+Boundaries+%282021%29,200,True,,538
inq-0314,Countries Boundaries (2022),https://geoportal.statistics.gov.uk/search?q=Countries+Boundaries+%282022%29,https://geoportal.statistics.gov.uk/search?q=Countries+Boundaries+%282022%29,200,True,,430
inq-0315,Countries Boundaries (2024),https://geoportal.statistics.gov.uk/search?q=Countries+Boundaries+%282024%29,https://geoportal.statistics.gov.uk/search?q=Countries+Boundaries+%282024%29,200,True,,429
inq-0316,Countries Boundaries (2025),https://geoportal.statistics.gov.uk/search?q=Countries+Boundaries+%282025%29,https://geoportal.statistics.gov.uk/search?q=Countries+Boundaries+%282025%29,200,True,,434
inq-0317,Wards / Electoral Divisions Boundaries (2011),https://geoportal.statistics.gov.uk/search?q=Wards+%2F+Electoral+Divisions+Boundaries+%282011%29,https://geoportal.statistics.gov.uk/search?q=Wards+%2F+Electoral+Divisions+Boundaries+%282011%29,200,True,,423
inq-0318,Wards / Electoral Divisions Boundaries (2021),https://geoportal.statistics.gov.uk/search?q=Wards+%2F+Electoral+Divisions+Boundaries+%282021%29,https://geoportal.statistics.gov.uk/search?q=Wards+%2F+Electoral+Divisions+Boundaries+%282021%29,200,True,,418
inq-0319,Wards / Electoral Divisions Boundaries (2022),https://geoportal.statistics.gov.uk/search?q=Wards+%2F+Electoral+Divisions+Boundaries+%282022%29,https://geoportal.statistics.gov.uk/search?q=Wards+%2F+Electoral+Divisions+Boundaries+%282022%29,200,True,,438
inq-0320,Wards / Electoral Divisions Boundaries (2023),https://geoportal.statistics.gov.uk/search?q=Wards+%2F+Electoral+Divisions+Boundaries+%282023%29,https://geoportal.statistics.gov.uk/search?q=Wards+%2F+Electoral+Divisions+Boundaries+%282023%29,200,True,,438
inq-0321,Wards / Electoral Divisions Boundaries (2024),https://geoportal.statistics.gov.uk/search?q=Wards+%2F+Electoral+Divisions+Boundaries+%282024%29,https://geoportal.statistics.gov.uk/search?q=Wards+%2F+Electoral+Divisions+Boundaries+%282024%29,200,True,,432
inq-0322,Wards / Electoral Divisions Boundaries (2025),https://geoportal.statistics.gov.uk/search?q=Wards+%2F+Electoral+Divisions+Boundaries+%282025%29,https://geoportal.statistics.gov.uk/search?q=Wards+%2F+Electoral+Divisions+Boundaries+%282025%29,200,True,,425
inq-0323,Wards / Electoral Divisions Boundaries (2026),https://geoportal.statistics.gov.uk/search?q=Wards+%2F+Electoral+Divisions+Boundaries+%282026%29,https://geoportal.statistics.gov.uk/search?q=Wards+%2F+Electoral+Divisions+Boundaries+%282026%29,200,True,,443
inq-0324,Local Authority Districts Boundaries (2021),https://geoportal.statistics.gov.uk/search?q=Local+Authority+Districts+Boundaries+%282021%29,https://geoportal.statistics.gov.uk/search?q=Local+Authority+Districts+Boundaries+%282021%29,200,True,,421
inq-0325,Local Authority Districts Boundaries (2022),https://geoportal.statistics.gov.uk/search?q=Local+Authority+Districts+Boundaries+%282022%29,https://geoportal.statistics.gov.uk/search?q=Local+Authority+Districts+Boundaries+%282022%29,200,True,,432
inq-0326,Local Authority Districts Boundaries (2023),https://geoportal.statistics.gov.uk/search?q=Local+Authority+Districts+Boundaries+%282023%29,https://geoportal.statistics.gov.uk/search?q=Local+Authority+Districts+Boundaries+%282023%29,200,True,,427
inq-0327,Local Authority Districts Boundaries (2024),https://geoportal.statistics.gov.uk/search?q=Local+Authority+Districts+Boundaries+%282024%29,https://geoportal.statistics.gov.uk/search?q=Local+Authority+Districts+Boundaries+%282024%29,200,True,,417
inq-0328,Local Authority Districts Boundaries (2025),https://geoportal.statistics.gov.uk/search?q=Local+Authority+Districts+Boundaries+%282025%29,https://geoportal.statistics.gov.uk/search?q=Local+Authority+Districts+Boundaries+%282025%29,200,True,,429
inq-0329,Regions Boundaries (2021),https://geoportal.statistics.gov.uk/search?q=Regions+Boundaries+%282021%29,https://geoportal.statistics.gov.uk/search?q=Regions+Boundaries+%282021%29,200,True,,422
inq-0330,Regions Boundaries (2022),https://geoportal.statistics.gov.uk/search?q=Regions+Boundaries+%282022%29,https://geoportal.statistics.gov.uk/search?q=Regions+Boundaries+%282022%29,200,True,,435
inq-0331,Regions Boundaries (2023),https://geoportal.statistics.gov.uk/search?q=Regions+Boundaries+%282023%29,https://geoportal.statistics.gov.uk/search?q=Regions+Boundaries+%282023%29,200,True,,424
inq-0332,Regions Boundaries (2024),https://geoportal.statistics.gov.uk/search?q=Regions+Boundaries+%282024%29,https://geoportal.statistics.gov.uk/search?q=Regions+Boundaries+%282024%29,200,True,,424
inq-0333,Regions Boundaries (2025),https://geoportal.statistics.gov.uk/search?q=Regions+Boundaries+%282025%29,https://geoportal.statistics.gov.uk/search?q=Regions+Boundaries+%282025%29,200,True,,428
inq-0334,County Electoral Divisions Boundaries (2021),https://geoportal.statistics.gov.uk/search?q=County+Electoral+Divisions+Boundaries+%282021%29,https://geoportal.statistics.gov.uk/search?q=County+Electoral+Divisions+Boundaries+%282021%29,200,True,,431
inq-0335,County Electoral Divisions Boundaries (2022),https://geoportal.statistics.gov.uk/search?q=County+Electoral+Divisions+Boundaries+%282022%29,https://geoportal.statistics.gov.uk/search?q=County+Electoral+Divisions+Boundaries+%282022%29,200,True,,430
inq-0336,County Electoral Divisions Boundaries (2023),https://geoportal.statistics.gov.uk/search?q=County+Electoral+Divisions+Boundaries+%282023%29,https://geoportal.statistics.gov.uk/search?q=County+Electoral+Divisions+Boundaries+%282023%29,200,True,,420
inq-0337,County Electoral Divisions Boundaries (2024),https://geoportal.statistics.gov.uk/search?q=County+Electoral+Divisions+Boundaries+%282024%29,https://geoportal.statistics.gov.uk/search?q=County+Electoral+Divisions+Boundaries+%282024%29,200,True,,430
inq-0338,County Electoral Divisions Boundaries (2025),https://geoportal.statistics.gov.uk/search?q=County+Electoral+Divisions+Boundaries+%282025%29,https://geoportal.statistics.gov.uk/search?q=County+Electoral+Divisions+Boundaries+%282025%29,200,True,,437
inq-0339,County Electoral Divisions Boundaries (2026),https://geoportal.statistics.gov.uk/search?q=County+Electoral+Divisions+Boundaries+%282026%29,https://geoportal.statistics.gov.uk/search?q=County+Electoral+Divisions+Boundaries+%282026%29,200,True,,425
inq-0340,Parishes and Non-Civil Parished Areas Boundaries (2021),https://geoportal.statistics.gov.uk/search?q=Parishes+and+Non-Civil+Parished+Areas+Boundaries+%282021%29,https://geoportal.statistics.gov.uk/search?q=Parishes+and+Non-Civil+Parished+Areas+Boundaries+%282021%29,200,True,,436
inq-0341,Parishes and Non-Civil Parished Areas Boundaries (2022),https://geoportal.statistics.gov.uk/search?q=Parishes+and+Non-Civil+Parished+Areas+Boundaries+%282022%29,https://geoportal.statistics.gov.uk/search?q=Parishes+and+Non-Civil+Parished+Areas+Boundaries+%282022%29,200,True,,430
inq-0342,Parishes and Non-Civil Parished Areas Boundaries (2023),https://geoportal.statistics.gov.uk/search?q=Parishes+and+Non-Civil+Parished+Areas+Boundaries+%282023%29,https://geoportal.statistics.gov.uk/search?q=Parishes+and+Non-Civil+Parished+Areas+Boundaries+%282023%29,200,True,,435
inq-0343,Parishes and Non-Civil Parished Areas Boundaries (2024),https://geoportal.statistics.gov.uk/search?q=Parishes+and+Non-Civil+Parished+Areas+Boundaries+%282024%29,https://geoportal.statistics.gov.uk/search?q=Parishes+and+Non-Civil+Parished+Areas+Boundaries+%282024%29,200,True,,445
inq-0344,Parishes and Non-Civil Parished Areas Boundaries (2025),https://geoportal.statistics.gov.uk/search?q=Parishes+and+Non-Civil+Parished+Areas+Boundaries+%282025%29,https://geoportal.statistics.gov.uk/search?q=Parishes+and+Non-Civil+Parished+Areas+Boundaries+%282025%29,200,True,,441
inq-0345,Parishes and Non-Civil Parished Areas Boundaries (2026),https://geoportal.statistics.gov.uk/search?q=Parishes+and+Non-Civil+Parished+Areas+Boundaries+%282026%29,https://geoportal.statistics.gov.uk/search?q=Parishes+and+Non-Civil+Parished+Areas+Boundaries+%282026%29,200,True,,430
inq-0346,Local Planning Authorities Boundaries (2021),https://geoportal.statistics.gov.uk/search?q=Local+Planning+Authorities+Boundaries+%282021%29,https://geoportal.statistics.gov.uk/search?q=Local+Planning+Authorities+Boundaries+%282021%29,200,True,,427
inq-0347,Local Planning Authorities Boundaries (2022),https://geoportal.statistics.gov.uk/search?q=Local+Planning+Authorities+Boundaries+%282022%29,https://geoportal.statistics.gov.uk/search?q=Local+Planning+Authorities+Boundaries+%282022%29,200,True,,431
inq-0348,Local Planning Authorities Boundaries (2023),https://geoportal.statistics.gov.uk/search?q=Local+Planning+Authorities+Boundaries+%282023%29,https://geoportal.statistics.gov.uk/search?q=Local+Planning+Authorities+Boundaries+%282023%29,200,True,,440
inq-0349,Local Planning Authorities Boundaries (2024),https://geoportal.statistics.gov.uk/search?q=Local+Planning+Authorities+Boundaries+%282024%29,https://geoportal.statistics.gov.uk/search?q=Local+Planning+Authorities+Boundaries+%282024%29,200,True,,438
inq-0350,Local Planning Authorities Boundaries (2025),https://geoportal.statistics.gov.uk/search?q=Local+Planning+Authorities+Boundaries+%282025%29,https://geoportal.statistics.gov.uk/search?q=Local+Planning+Authorities+Boundaries+%282025%29,200,True,,430
inq-0351,Police Force Areas Boundaries (2021),https://geoportal.statistics.gov.uk/search?q=Police+Force+Areas+Boundaries+%282021%29,https://geoportal.statistics.gov.uk/search?q=Police+Force+Areas+Boundaries+%282021%29,200,True,,441
inq-0352,Police Force Areas Boundaries (2022),https://geoportal.statistics.gov.uk/search?q=Police+Force+Areas+Boundaries+%282022%29,https://geoportal.statistics.gov.uk/search?q=Police+Force+Areas+Boundaries+%282022%29,200,True,,434
inq-0353,Police Force Areas Boundaries (2023),https://geoportal.statistics.gov.uk/search?q=Police+Force+Areas+Boundaries+%282023%29,https://geoportal.statistics.gov.uk/search?q=Police+Force+Areas+Boundaries+%282023%29,200,True,,434
inq-0354,Police Force Areas Boundaries (2024),https://geoportal.statistics.gov.uk/search?q=Police+Force+Areas+Boundaries+%282024%29,https://geoportal.statistics.gov.uk/search?q=Police+Force+Areas+Boundaries+%282024%29,200,True,,438
inq-0355,Police Force Areas Boundaries (2025),https://geoportal.statistics.gov.uk/search?q=Police+Force+Areas+Boundaries+%282025%29,https://geoportal.statistics.gov.uk/search?q=Police+Force+Areas+Boundaries+%282025%29,200,True,,430
inq-0356,Lower Layer Super Output Areas Boundaries (2001),https://geoportal.statistics.gov.uk/search?q=Lower+Layer+Super+Output+Areas+Boundaries+%282001%29,https://geoportal.statistics.gov.uk/search?q=Lower+Layer+Super+Output+Areas+Boundaries+%282001%29,200,True,,425
inq-0357,Lower Layer Super Output Areas Boundaries (2011),https://geoportal.statistics.gov.uk/search?q=Lower+Layer+Super+Output+Areas+Boundaries+%282011%29,https://geoportal.statistics.gov.uk/search?q=Lower+Layer+Super+Output+Areas+Boundaries+%282011%29,200,True,,433
inq-0358,Lower Layer Super Output Areas Boundaries (2021),https://geoportal.statistics.gov.uk/search?q=Lower+Layer+Super+Output+Areas+Boundaries+%282021%29,https://geoportal.statistics.gov.uk/search?q=Lower+Layer+Super+Output+Areas+Boundaries+%282021%29,200,True,,439
inq-0359,Middle Layer Super Output Areas Boundaries (2001),https://geoportal.statistics.gov.uk/search?q=Middle+Layer+Super+Output+Areas+Boundaries+%282001%29,https://geoportal.statistics.gov.uk/search?q=Middle+Layer+Super+Output+Areas+Boundaries+%282001%29,200,True,,436
inq-0360,Middle Layer Super Output Areas Boundaries (2011),https://geoportal.statistics.gov.uk/search?q=Middle+Layer+Super+Output+Areas+Boundaries+%282011%29,https://geoportal.statistics.gov.uk/search?q=Middle+Layer+Super+Output+Areas+Boundaries+%282011%29,200,True,,540
inq-0361,Middle Layer Super Output Areas Boundaries (2021),https://geoportal.statistics.gov.uk/search?q=Middle+Layer+Super+Output+Areas+Boundaries+%282021%29,https://geoportal.statistics.gov.uk/search?q=Middle+Layer+Super+Output+Areas+Boundaries+%282021%29,200,True,,428
inq-0362,Output Areas Boundaries (2001),https://geoportal.statistics.gov.uk/search?q=Output+Areas+Boundaries+%282001%29,https://geoportal.statistics.gov.uk/search?q=Output+Areas+Boundaries+%282001%29,200,True,,450
inq-0363,Output Areas Boundaries (2011),https://geoportal.statistics.gov.uk/search?q=Output+Areas+Boundaries+%282011%29,https://geoportal.statistics.gov.uk/search?q=Output+Areas+Boundaries+%282011%29,200,True,,435
inq-0364,Output Areas Boundaries (2021),https://geoportal.statistics.gov.uk/search?q=Output+Areas+Boundaries+%282021%29,https://geoportal.statistics.gov.uk/search?q=Output+Areas+Boundaries+%282021%29,200,True,,436
inq-0365,Travel to Work Areas Boundaries (2001),https://geoportal.statistics.gov.uk/search?q=Travel+to+Work+Areas+Boundaries+%282001%29,https://geoportal.statistics.gov.uk/search?q=Travel+to+Work+Areas+Boundaries+%282001%29,200,True,,430
inq-0366,Travel to Work Areas Boundaries (2011),https://geoportal.statistics.gov.uk/search?q=Travel+to+Work+Areas+Boundaries+%282011%29,https://geoportal.statistics.gov.uk/search?q=Travel+to+Work+Areas+Boundaries+%282011%29,200,True,,429
inq-0367,Workplace Zones Boundaries (2011),https://geoportal.statistics.gov.uk/search?q=Workplace+Zones+Boundaries+%282011%29,https://geoportal.statistics.gov.uk/search?q=Workplace+Zones+Boundaries+%282011%29,200,True,,539
inq-0368,Built-up Areas Boundaries (2011),https://geoportal.statistics.gov.uk/search?q=Built-up+Areas+Boundaries+%282011%29,https://geoportal.statistics.gov.uk/search?q=Built-up+Areas+Boundaries+%282011%29,200,True,,424
inq-0369,Built-up Areas Boundaries (2022),https://geoportal.statistics.gov.uk/search?q=Built-up+Areas+Boundaries+%282022%29,https://geoportal.statistics.gov.uk/search?q=Built-up+Areas+Boundaries+%282022%29,200,True,,416
inq-0370,Built-up Areas Boundaries (2024),https://geoportal.statistics.gov.uk/search?q=Built-up+Areas+Boundaries+%282024%29,https://geoportal.statistics.gov.uk/search?q=Built-up+Areas+Boundaries+%282024%29,200,True,,429
inq-0371,Built-up Area Sub Divisions Boundaries (2011),https://geoportal.statistics.gov.uk/search?q=Built-up+Area+Sub+Divisions+Boundaries+%282011%29,https://geoportal.statistics.gov.uk/search?q=Built-up+Area+Sub+Divisions+Boundaries+%282011%29,200,True,,424
inq-0372,Major Towns and Cities Boundaries (2015),https://geoportal.statistics.gov.uk/search?q=Major+Towns+and+Cities+Boundaries+%282015%29,https://geoportal.statistics.gov.uk/search?q=Major+Towns+and+Cities+Boundaries+%282015%29,200,True,,429
inq-0373,Census 2011 Merged Local Authority Districts (2011),https://geoportal.statistics.gov.uk/search?q=Census+2011+Merged+Local+Authority+Districts+%282011%29,https://geoportal.statistics.gov.uk/search?q=Census+2011+Merged+Local+Authority+Districts+%282011%29,200,True,,421
inq-0374,Census 2021 Grouped Lower Tier Local Authorities (2021),https://geoportal.statistics.gov.uk/search?q=Census+2021+Grouped+Lower+Tier+Local+Authorities+%282021%29,https://geoportal.statistics.gov.uk/search?q=Census+2021+Grouped+Lower+Tier+Local+Authorities+%282021%29,200,True,,423
inq-0375,Census 2011 Merged Wards (2011),https://geoportal.statistics.gov.uk/search?q=Census+2011+Merged+Wards+%282011%29,https://geoportal.statistics.gov.uk/search?q=Census+2011+Merged+Wards+%282011%29,200,True,,425
inq-0376,1921 Country (England excl. Monmouthshire) Boundaries,https://geoportal.statistics.gov.uk/search?q=1921+Country+%28England+excl.+Monmouthshire%29+Boundaries,https://geoportal.statistics.gov.uk/search?q=1921+Country+%28England+excl.+Monmouthshire%29+Boundaries,200,True,,451
inq-0377,1921 Country Boundaries,https://geoportal.statistics.gov.uk/search?q=1921+Country+Boundaries,https://geoportal.statistics.gov.uk/search?q=1921+Country+Boundaries,200,True,,434
inq-0378,1921 County Borough Boundaries,https://geoportal.statistics.gov.uk/search?q=1921+County+Borough+Boundaries,https://geoportal.statistics.gov.uk/search?q=1921+County+Borough+Boundaries,200,True,,431
inq-0379,1921 Local Authority District (Parts) Boundaries,https://geoportal.statistics.gov.uk/search?q=1921+Local+Authority+District+%28Parts%29+Boundaries,https://geoportal.statistics.gov.uk/search?q=1921+Local+Authority+District+%28Parts%29+Boundaries,200,True,,423
inq-0380,1921 Local Authority District Boundaries,https://geoportal.statistics.gov.uk/search?q=1921+Local+Authority+District+Boundaries,https://geoportal.statistics.gov.uk/search?q=1921+Local+Authority+District+Boundaries,200,True,,431
inq-0381,1921 Region (England excl. Monmouthshire) Boundaries,https://geoportal.statistics.gov.uk/search?q=1921+Region+%28England+excl.+Monmouthshire%29+Boundaries,https://geoportal.statistics.gov.uk/search?q=1921+Region+%28England+excl.+Monmouthshire%29+Boundaries,200,True,,423
inq-0382,1921 Region Boundaries,https://geoportal.statistics.gov.uk/search?q=1921+Region+Boundaries,https://geoportal.statistics.gov.uk/search?q=1921+Region+Boundaries,200,True,,426
inq-0383,1961 Country Boundaries,https://geoportal.statistics.gov.uk/search?q=1961+Country+Boundaries,https://geoportal.statistics.gov.uk/search?q=1961+Country+Boundaries,200,True,,427
inq-0384,1961 County Boundaries,https://geoportal.statistics.gov.uk/search?q=1961+County+Boundaries,https://geoportal.statistics.gov.uk/search?q=1961+County+Boundaries,200,True,,434
inq-0385,1961 Local Authority District Boundaries,https://geoportal.statistics.gov.uk/search?q=1961+Local+Authority+District+Boundaries,https://geoportal.statistics.gov.uk/search?q=1961+Local+Authority+District+Boundaries,200,True,,428
inq-0386,European Electoral Regions Boundaries (2017),https://geoportal.statistics.gov.uk/search?q=European+Electoral+Regions+Boundaries+%282017%29,https://geoportal.statistics.gov.uk/search?q=European+Electoral+Regions+Boundaries+%282017%29,200,True,,424
inq-0387,European Electoral Regions Boundaries (2018),https://geoportal.statistics.gov.uk/search?q=European+Electoral+Regions+Boundaries+%282018%29,https://geoportal.statistics.gov.uk/search?q=European+Electoral+Regions+Boundaries+%282018%29,200,True,,423
inq-0388,London Assembly Constituencies Boundaries (2018),https://geoportal.statistics.gov.uk/search?q=London+Assembly+Constituencies+Boundaries+%282018%29,https://geoportal.statistics.gov.uk/search?q=London+Assembly+Constituencies+Boundaries+%282018%29,200,True,,434
inq-0389,Senedd Cymru Constituencies Boundaries (2021),https://geoportal.statistics.gov.uk/search?q=Senedd+Cymru+Constituencies+Boundaries+%282021%29,https://geoportal.statistics.gov.uk/search?q=Senedd+Cymru+Constituencies+Boundaries+%282021%29,200,True,,439
inq-0390,Senedd Cymru Constituencies Boundaries (2022),https://geoportal.statistics.gov.uk/search?q=Senedd+Cymru+Constituencies+Boundaries+%282022%29,https://geoportal.statistics.gov.uk/search?q=Senedd+Cymru+Constituencies+Boundaries+%282022%29,200,True,,430
inq-0391,Senedd Cymru Constituencies Boundaries (2026),https://geoportal.statistics.gov.uk/search?q=Senedd+Cymru+Constituencies+Boundaries+%282026%29,https://geoportal.statistics.gov.uk/search?q=Senedd+Cymru+Constituencies+Boundaries+%282026%29,200,True,,423
inq-0392,Senedd Cymru Electoral Regions Boundaries (2022),https://geoportal.statistics.gov.uk/search?q=Senedd+Cymru+Electoral+Regions+Boundaries+%282022%29,https://geoportal.statistics.gov.uk/search?q=Senedd+Cymru+Electoral+Regions+Boundaries+%282022%29,200,True,,526
inq-0393,Scottish Parliamentary Constituencies Boundaries (2016),https://geoportal.statistics.gov.uk/search?q=Scottish+Parliamentary+Constituencies+Boundaries+%282016%29,https://geoportal.statistics.gov.uk/search?q=Scottish+Parliamentary+Constituencies+Boundaries+%282016%29,200,True,,415
inq-0394,Scottish Parliamentary Constituencies Boundaries (2021),https://geoportal.statistics.gov.uk/search?q=Scottish+Parliamentary+Constituencies+Boundaries+%282021%29,https://geoportal.statistics.gov.uk/search?q=Scottish+Parliamentary+Constituencies+Boundaries+%282021%29,200,True,,422
inq-0395,Scottish Parliamentary Constituencies Boundaries (2022),https://geoportal.statistics.gov.uk/search?q=Scottish+Parliamentary+Constituencies+Boundaries+%282022%29,https://geoportal.statistics.gov.uk/search?q=Scottish+Parliamentary+Constituencies+Boundaries+%282022%29,200,True,,426
inq-0396,Scottish Parliamentary Constituencies Boundaries (2026),https://geoportal.statistics.gov.uk/search?q=Scottish+Parliamentary+Constituencies+Boundaries+%282026%29,https://geoportal.statistics.gov.uk/search?q=Scottish+Parliamentary+Constituencies+Boundaries+%282026%29,200,True,,432
inq-0397,Scottish Parliamentary Regions Boundaries (2016),https://geoportal.statistics.gov.uk/search?q=Scottish+Parliamentary+Regions+Boundaries+%282016%29,https://geoportal.statistics.gov.uk/search?q=Scottish+Parliamentary+Regions+Boundaries+%282016%29,200,True,,441
inq-0398,Scottish Parliamentary Regions Boundaries (2022),https://geoportal.statistics.gov.uk/search?q=Scottish+Parliamentary+Regions+Boundaries+%282022%29,https://geoportal.statistics.gov.uk/search?q=Scottish+Parliamentary+Regions+Boundaries+%282022%29,200,True,,431
inq-0399,Scottish Parliamentary Regions Boundaries (2026),https://geoportal.statistics.gov.uk/search?q=Scottish+Parliamentary+Regions+Boundaries+%282026%29,https://geoportal.statistics.gov.uk/search?q=Scottish+Parliamentary+Regions+Boundaries+%282026%29,200,True,,428
inq-0400,Westminster Parliamentary Constituencies Boundaries (2021),https://geoportal.statistics.gov.uk/search?q=Westminster+Parliamentary+Constituencies+Boundaries+%282021%29,https://geoportal.statistics.gov.uk/search?q=Westminster+Parliamentary+Constituencies+Boundaries+%282021%29,200,True,,469
inq-0401,Westminster Parliamentary Constituencies Boundaries (2022),https://geoportal.statistics.gov.uk/search?q=Westminster+Parliamentary+Constituencies+Boundaries+%282022%29,https://geoportal.statistics.gov.uk/search?q=Westminster+Parliamentary+Constituencies+Boundaries+%282022%29,200,True,,454
inq-0402,Westminster Parliamentary Constituencies Boundaries (July 2024),https://geoportal.statistics.gov.uk/search?q=Westminster+Parliamentary+Constituencies+Boundaries+%28July+2024%29,https://geoportal.statistics.gov.uk/search?q=Westminster+Parliamentary+Constituencies+Boundaries+%28July+2024%29,200,True,,443
inq-0403,International Territorial Level 1 Boundaries (2021),https://geoportal.statistics.gov.uk/search?q=International+Territorial+Level+1+Boundaries+%282021%29,https://geoportal.statistics.gov.uk/search?q=International+Territorial+Level+1+Boundaries+%282021%29,200,True,,426
inq-0404,International Territorial Level 1 Boundaries (2025),https://geoportal.statistics.gov.uk/search?q=International+Territorial+Level+1+Boundaries+%282025%29,https://geoportal.statistics.gov.uk/search?q=International+Territorial+Level+1+Boundaries+%282025%29,200,True,,419
inq-0405,International Territorial Level 2 Boundaries (2021),https://geoportal.statistics.gov.uk/search?q=International+Territorial+Level+2+Boundaries+%282021%29,https://geoportal.statistics.gov.uk/search?q=International+Territorial+Level+2+Boundaries+%282021%29,200,True,,427
inq-0406,International Territorial Level 2 Boundaries (2025),https://geoportal.statistics.gov.uk/search?q=International+Territorial+Level+2+Boundaries+%282025%29,https://geoportal.statistics.gov.uk/search?q=International+Territorial+Level+2+Boundaries+%282025%29,200,True,,430
inq-0407,International Territorial Level 3 Boundaries (2021),https://geoportal.statistics.gov.uk/search?q=International+Territorial+Level+3+Boundaries+%282021%29,https://geoportal.statistics.gov.uk/search?q=International+Territorial+Level+3+Boundaries+%282021%29,200,True,,429
inq-0408,International Territorial Level 3 Boundaries (2025),https://geoportal.statistics.gov.uk/search?q=International+Territorial+Level+3+Boundaries+%282025%29,https://geoportal.statistics.gov.uk/search?q=International+Territorial+Level+3+Boundaries+%282025%29,200,True,,433
inq-0409,NUTS 1 Boundaries,https://geoportal.statistics.gov.uk/search?q=NUTS+1+Boundaries,https://geoportal.statistics.gov.uk/search?q=NUTS+1+Boundaries,200,True,,432
inq-0410,NUTS 2 Boundaries,https://geoportal.statistics.gov.uk/search?q=NUTS+2+Boundaries,https://geoportal.statistics.gov.uk/search?q=NUTS+2+Boundaries,200,True,,426
inq-0411,NUTS 3 Boundaries,https://geoportal.statistics.gov.uk/search?q=NUTS+3+Boundaries,https://geoportal.statistics.gov.uk/search?q=NUTS+3+Boundaries,200,True,,433
